cfg_kind,cfg_n_steps,cfg_sigma,cfg_mu,cfg_phi,cfg_garch_alpha,cfg_garch_beta,cfg_break_step,cfg_vol_mult,cfg_mean_shift,cfg_innov,cfg_t_dof,cfg_label,exp_id,ewma_lambda,n_test,method,family,aci_gamma,coverage,mean_width,median_width,width_vs_oracle,frac_unbounded,cov_vol_low,width_ratio_vol_low,cov_vol_mid,width_ratio_vol_mid,cov_vol_high,width_ratio_vol_high,vol_cov_spread,cov_pre_break,cov_post_break,hole_depth,recovery_steps,recovered,cov_post_0_60,cov_post_60_150,cov_post_150_300,cov_post_300_600
ar1,2371,0.0071976752777444235,0.00035292040766818887,0.35545868307401185,0.0,0.0,-1,1.0,0.0,student_t,4.0,ar1,49,0.9389403703754367,1500,split_abs,conformal,,0.8966666666666666,0.023127101848155786,0.023414861933458004,1.0657564663133128,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.0071976752777444235,0.00035292040766818887,0.35545868307401185,0.0,0.0,-1,1.0,0.0,student_t,4.0,ar1,49,0.9389403703754367,1500,split_norm,conformal,,0.898,0.02413922331807526,0.02343841496652765,1.112397632523563,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.0071976752777444235,0.00035292040766818887,0.35545868307401185,0.0,0.0,-1,1.0,0.0,student_t,4.0,ar1,49,0.9389403703754367,1500,cqr,conformal,,0.9,0.023640303414447686,0.02368302264667213,1.089406117332657,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.0071976752777444235,0.00035292040766818887,0.35545868307401185,0.0,0.0,-1,1.0,0.0,student_t,4.0,ar1,49,0.9389403703754367,1500,raw_qr,baseline,,0.876,0.021672561361285255,0.0218816910752239,0.9987274914086864,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.0071976752777444235,0.00035292040766818887,0.35545868307401185,0.0,0.0,-1,1.0,0.0,student_t,4.0,ar1,49,0.9389403703754367,1500,param_gauss,baseline,,0.9086666666666666,0.024409832811556526,0.02431664856408388,1.1248680155147819,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.0071976752777444235,0.00035292040766818887,0.35545868307401185,0.0,0.0,-1,1.0,0.0,student_t,4.0,ar1,49,0.9389403703754367,1500,aci_abs_g0.005,aci,0.005,0.9,0.02361622121958343,0.02394647009207582,1.0882963477182839,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.0071976752777444235,0.00035292040766818887,0.35545868307401185,0.0,0.0,-1,1.0,0.0,student_t,4.0,ar1,49,0.9389403703754367,1500,aci_norm_g0.005,aci,0.005,0.902,0.024348357189878583,0.023411791773819746,1.1220350604063527,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.0071976752777444235,0.00035292040766818887,0.35545868307401185,0.0,0.0,-1,1.0,0.0,student_t,4.0,ar1,49,0.9389403703754367,1500,aci_abs_g0.01,aci,0.01,0.8993333333333333,0.023966678748832917,0.0240665554836894,1.1044463340165287,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.0071976752777444235,0.00035292040766818887,0.35545868307401185,0.0,0.0,-1,1.0,0.0,student_t,4.0,ar1,49,0.9389403703754367,1500,aci_norm_g0.01,aci,0.01,0.9013333333333333,0.024325083541959232,0.023308805681748933,1.1209625507193366,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.0071976752777444235,0.00035292040766818887,0.35545868307401185,0.0,0.0,-1,1.0,0.0,student_t,4.0,ar1,49,0.9389403703754367,1500,aci_abs_g0.02,aci,0.02,0.8993333333333333,0.024266322929104443,0.023883696124287732,1.1182547102157712,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.0071976752777444235,0.00035292040766818887,0.35545868307401185,0.0,0.0,-1,1.0,0.0,student_t,4.0,ar1,49,0.9389403703754367,1500,aci_norm_g0.02,aci,0.02,0.9006666666666666,0.025152538925837045,0.0238000018390603,1.1590938276836344,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.0071976752777444235,0.00035292040766818887,0.35545868307401185,0.0,0.0,-1,1.0,0.0,student_t,4.0,ar1,49,0.9389403703754367,1500,aci_abs_g0.05,aci,0.05,0.8993333333333333,0.02477723679289355,0.023497635585994634,1.1417989380069322,0.010666666666666666,,,,,,,,,,,,,,,,
ar1,2371,0.0071976752777444235,0.00035292040766818887,0.35545868307401185,0.0,0.0,-1,1.0,0.0,student_t,4.0,ar1,49,0.9389403703754367,1500,aci_norm_g0.05,aci,0.05,0.9,0.026635390764618704,0.02385282052462153,1.227427462660563,0.006666666666666667,,,,,,,,,,,,,,,,
ar1,2371,0.01269136973327482,0.0011635506789561053,0.3124407213175132,0.0,0.0,-1,1.0,0.0,student_t,4.0,ar1,50,0.9009103229896925,1500,oracle,oracle,,0.9026666666666666,0.03826304102834982,0.03826304102834982,1.0,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.01269136973327482,0.0011635506789561053,0.3124407213175132,0.0,0.0,-1,1.0,0.0,student_t,4.0,ar1,50,0.9009103229896925,1500,split_abs,conformal,,0.902,0.040204374263176655,0.04018494252865481,1.0507365118571852,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.01269136973327482,0.0011635506789561053,0.3124407213175132,0.0,0.0,-1,1.0,0.0,student_t,4.0,ar1,50,0.9009103229896925,1500,split_norm,conformal,,0.904,0.04459211048936239,0.04221407486662785,1.1654094732387643,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.01269136973327482,0.0011635506789561053,0.3124407213175132,0.0,0.0,-1,1.0,0.0,student_t,4.0,ar1,50,0.9009103229896925,1500,cqr,conformal,,0.8993333333333333,0.03961311239587162,0.039116381586729906,1.0352839536857907,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.01269136973327482,0.0011635506789561053,0.3124407213175132,0.0,0.0,-1,1.0,0.0,student_t,4.0,ar1,50,0.9009103229896925,1500,raw_qr,baseline,,0.8853333333333333,0.03726907594232286,0.036836000207120724,0.974022841381308,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.01269136973327482,0.0011635506789561053,0.3124407213175132,0.0,0.0,-1,1.0,0.0,student_t,4.0,ar1,50,0.9009103229896925,1500,param_gauss,baseline,,0.912,0.0427984905219926,0.042438174814928314,1.1185334299561394,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.01269136973327482,0.0011635506789561053,0.3124407213175132,0.0,0.0,-1,1.0,0.0,student_t,4.0,ar1,50,0.9009103229896925,1500,aci_abs_g0.005,aci,0.005,0.8993333333333333,0.03980345582378032,0.03934799940262508,1.0402585564040554,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.01269136973327482,0.0011635506789561053,0.3124407213175132,0.0,0.0,-1,1.0,0.0,student_t,4.0,ar1,50,0.9009103229896925,1500,aci_norm_g0.005,aci,0.005,0.9,0.0443258519851424,0.04190859713620983,1.1584508390825634,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.01269136973327482,0.0011635506789561053,0.3124407213175132,0.0,0.0,-1,1.0,0.0,student_t,4.0,ar1,50,0.9009103229896925,1500,aci_abs_g0.01,aci,0.01,0.8986666666666666,0.03975615625968122,0.03920219419381276,1.0390223879546092,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.01269136973327482,0.0011635506789561053,0.3124407213175132,0.0,0.0,-1,1.0,0.0,student_t,4.0,ar1,50,0.9009103229896925,1500,aci_norm_g0.01,aci,0.01,0.9006666666666666,0.04461825662200032,0.04192157193433235,1.1660927992874845,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.01269136973327482,0.0011635506789561053,0.3124407213175132,0.0,0.0,-1,1.0,0.0,student_t,4.0,ar1,50,0.9009103229896925,1500,aci_abs_g0.02,aci,0.02,0.8993333333333333,0.04045547728881187,0.03934799940262508,1.0572990593935705,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.01269136973327482,0.0011635506789561053,0.3124407213175132,0.0,0.0,-1,1.0,0.0,student_t,4.0,ar1,50,0.9009103229896925,1500,aci_norm_g0.02,aci,0.02,0.9006666666666666,0.0450227757434958,0.04217488375701442,1.1766648581365389,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.01269136973327482,0.0011635506789561053,0.3124407213175132,0.0,0.0,-1,1.0,0.0,student_t,4.0,ar1,50,0.9009103229896925,1500,aci_abs_g0.05,aci,0.05,0.8993333333333333,0.04291574521754679,0.039574588485408305,1.121597867397672,0.012,,,,,,,,,,,,,,,,
ar1,2371,0.01269136973327482,0.0011635506789561053,0.3124407213175132,0.0,0.0,-1,1.0,0.0,student_t,4.0,ar1,50,0.9009103229896925,1500,aci_norm_g0.05,aci,0.05,0.9,0.04792544227114587,0.04300235070455426,1.2525257006006654,0.012,,,,,,,,,,,,,,,,
ar1,2371,0.01576789791335505,0.0005108688724201463,0.2387388779486772,0.0,0.0,-1,1.0,0.0,student_t,6.0,ar1,51,0.9219065764530374,1500,oracle,oracle,,0.896,0.05003469539839116,0.05003469539839116,1.0,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.01576789791335505,0.0005108688724201463,0.2387388779486772,0.0,0.0,-1,1.0,0.0,student_t,6.0,ar1,51,0.9219065764530374,1500,split_abs,conformal,,0.8993333333333333,0.052596900210569404,0.0530084052325249,1.0512085622142238,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.01576789791335505,0.0005108688724201463,0.2387388779486772,0.0,0.0,-1,1.0,0.0,student_t,6.0,ar1,51,0.9219065764530374,1500,split_norm,conformal,,0.902,0.05689988156944391,0.0563125004087614,1.1372085133403949,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.01576789791335505,0.0005108688724201463,0.2387388779486772,0.0,0.0,-1,1.0,0.0,student_t,6.0,ar1,51,0.9219065764530374,1500,cqr,conformal,,0.8966666666666666,0.05378647115554693,0.05317339662438869,1.0749834835064553,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.01576789791335505,0.0005108688724201463,0.2387388779486772,0.0,0.0,-1,1.0,0.0,student_t,6.0,ar1,51,0.9219065764530374,1500,raw_qr,baseline,,0.8706666666666667,0.04938452348964114,0.04963361317636034,0.9870055787574371,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.01576789791335505,0.0005108688724201463,0.2387388779486772,0.0,0.0,-1,1.0,0.0,student_t,6.0,ar1,51,0.9219065764530374,1500,param_gauss,baseline,,0.898,0.053827501270448705,0.053977621583715336,1.0758035167768703,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.01576789791335505,0.0005108688724201463,0.2387388779486772,0.0,0.0,-1,1.0,0.0,student_t,6.0,ar1,51,0.9219065764530374,1500,aci_abs_g0.005,aci,0.005,0.8986666666666666,0.05299893406196831,0.05361760129290366,1.0592436636213134,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.01576789791335505,0.0005108688724201463,0.2387388779486772,0.0,0.0,-1,1.0,0.0,student_t,6.0,ar1,51,0.9219065764530374,1500,aci_norm_g0.005,aci,0.005,0.8986666666666666,0.05686584696868585,0.055935732187184825,1.1365282933353151,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.01576789791335505,0.0005108688724201463,0.2387388779486772,0.0,0.0,-1,1.0,0.0,student_t,6.0,ar1,51,0.9219065764530374,1500,aci_abs_g0.01,aci,0.01,0.8993333333333333,0.054134976244867405,0.05453266304756915,1.0819487520375328,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.01576789791335505,0.0005108688724201463,0.2387388779486772,0.0,0.0,-1,1.0,0.0,student_t,6.0,ar1,51,0.9219065764530374,1500,aci_norm_g0.01,aci,0.01,0.8986666666666666,0.05739604549875044,0.056310885301255234,1.1471249108592754,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.01576789791335505,0.0005108688724201463,0.2387388779486772,0.0,0.0,-1,1.0,0.0,student_t,6.0,ar1,51,0.9219065764530374,1500,aci_abs_g0.02,aci,0.02,0.8993333333333333,0.056096072672408535,0.05474970401760601,1.1211434830522078,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.01576789791335505,0.0005108688724201463,0.2387388779486772,0.0,0.0,-1,1.0,0.0,student_t,6.0,ar1,51,0.9219065764530374,1500,aci_norm_g0.02,aci,0.02,0.8993333333333333,0.05866447040640638,0.05705164491194611,1.172475817816065,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.01576789791335505,0.0005108688724201463,0.2387388779486772,0.0,0.0,-1,1.0,0.0,student_t,6.0,ar1,51,0.9219065764530374,1500,aci_abs_g0.05,aci,0.05,0.9006666666666666,0.05686766326429702,0.05432558423540949,1.1365645940581777,0.020666666666666667,,,,,,,,,,,,,,,,
ar1,2371,0.01576789791335505,0.0005108688724201463,0.2387388779486772,0.0,0.0,-1,1.0,0.0,student_t,6.0,ar1,51,0.9219065764530374,1500,aci_norm_g0.05,aci,0.05,0.9,0.062139397364867316,0.05857309647773053,1.2419261648361186,0.008666666666666666,,,,,,,,,,,,,,,,
ar1,2371,0.013054463287767704,-0.0006841365151350299,0.26543432342594103,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,52,0.9044464308656696,1500,oracle,oracle,,0.9013333333333333,0.042945362573579116,0.0429453625735791,1.0,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.013054463287767704,-0.0006841365151350299,0.26543432342594103,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,52,0.9044464308656696,1500,split_abs,conformal,,0.9066666666666666,0.045361348714219506,0.045114980974358815,1.0562572067356761,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.013054463287767704,-0.0006841365151350299,0.26543432342594103,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,52,0.9044464308656696,1500,split_norm,conformal,,0.9006666666666666,0.046445815351805586,0.046158829480479766,1.0815094475504565,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.013054463287767704,-0.0006841365151350299,0.26543432342594103,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,52,0.9044464308656696,1500,cqr,conformal,,0.908,0.04506906378801191,0.04522368143293605,1.0494512349451988,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.013054463287767704,-0.0006841365151350299,0.26543432342594103,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,52,0.9044464308656696,1500,raw_qr,baseline,,0.8893333333333333,0.04278764495796367,0.043473448787901915,0.9963274820338235,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.013054463287767704,-0.0006841365151350299,0.26543432342594103,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,52,0.9044464308656696,1500,param_gauss,baseline,,0.9026666666666666,0.04500864229906057,0.04471707027554339,1.0480442963299332,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.013054463287767704,-0.0006841365151350299,0.26543432342594103,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,52,0.9044464308656696,1500,aci_abs_g0.005,aci,0.005,0.9026666666666666,0.04506105325881151,0.044607784509194545,1.0492647065584222,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.013054463287767704,-0.0006841365151350299,0.26543432342594103,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,52,0.9044464308656696,1500,aci_norm_g0.005,aci,0.005,0.9013333333333333,0.046489040334171214,0.04593850127371717,1.082515958609516,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.013054463287767704,-0.0006841365151350299,0.26543432342594103,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,52,0.9044464308656696,1500,aci_abs_g0.01,aci,0.01,0.9013333333333333,0.045457266776424525,0.044701722024724784,1.0584906973026884,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.013054463287767704,-0.0006841365151350299,0.26543432342594103,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,52,0.9044464308656696,1500,aci_norm_g0.01,aci,0.01,0.9013333333333333,0.046412113997561975,0.045677307739463026,1.0807246979937177,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.013054463287767704,-0.0006841365151350299,0.26543432342594103,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,52,0.9044464308656696,1500,aci_abs_g0.02,aci,0.02,0.9006666666666666,0.04562515011762808,0.044701722024724784,1.062399928268335,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.013054463287767704,-0.0006841365151350299,0.26543432342594103,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,52,0.9044464308656696,1500,aci_norm_g0.02,aci,0.02,0.9006666666666666,0.045855771149935276,0.045026050035865905,1.0677700315457743,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.013054463287767704,-0.0006841365151350299,0.26543432342594103,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,52,0.9044464308656696,1500,aci_abs_g0.05,aci,0.05,0.9006666666666666,0.044863637405633074,0.04347893755826258,1.0446677992010744,0.015333333333333332,,,,,,,,,,,,,,,,
ar1,2371,0.013054463287767704,-0.0006841365151350299,0.26543432342594103,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,52,0.9044464308656696,1500,aci_norm_g0.05,aci,0.05,0.9006666666666666,0.047224775927391764,0.04532439969245377,1.0996478571226558,0.006,,,,,,,,,,,,,,,,
ar1,2371,0.010051321337464678,0.0005458339534849657,0.1656906776275532,0.0,0.0,-1,1.0,0.0,student_t,10.0,ar1,53,0.9686808140840727,1500,oracle,oracle,,0.906,0.032588685747222824,0.03258868574722282,1.0,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.010051321337464678,0.0005458339534849657,0.1656906776275532,0.0,0.0,-1,1.0,0.0,student_t,10.0,ar1,53,0.9686808140840727,1500,split_abs,conformal,,0.9013333333333333,0.033483610344350774,0.033255153912911145,1.0274612055260384,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.010051321337464678,0.0005458339534849657,0.1656906776275532,0.0,0.0,-1,1.0,0.0,student_t,10.0,ar1,53,0.9686808140840727,1500,split_norm,conformal,,0.9086666666666666,0.03401445143532143,0.033874584816327,1.043750327925394,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.010051321337464678,0.0005458339534849657,0.1656906776275532,0.0,0.0,-1,1.0,0.0,student_t,10.0,ar1,53,0.9686808140840727,1500,cqr,conformal,,0.9066666666666666,0.03420867291095615,0.03426904023030944,1.0497101103216901,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.010051321337464678,0.0005458339534849657,0.1656906776275532,0.0,0.0,-1,1.0,0.0,student_t,10.0,ar1,53,0.9686808140840727,1500,raw_qr,baseline,,0.8826666666666667,0.031368673824239524,0.031360988441218124,0.9625633284985338,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.010051321337464678,0.0005458339534849657,0.1656906776275532,0.0,0.0,-1,1.0,0.0,student_t,10.0,ar1,53,0.9686808140840727,1500,param_gauss,baseline,,0.9066666666666666,0.033640796140597576,0.033625302267927454,1.0322845297148693,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.010051321337464678,0.0005458339534849657,0.1656906776275532,0.0,0.0,-1,1.0,0.0,student_t,10.0,ar1,53,0.9686808140840727,1500,aci_abs_g0.005,aci,0.005,0.902,0.03374607816376284,0.03439576189329667,1.0355151608603506,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.010051321337464678,0.0005458339534849657,0.1656906776275532,0.0,0.0,-1,1.0,0.0,student_t,10.0,ar1,53,0.9686808140840727,1500,aci_norm_g0.005,aci,0.005,0.9013333333333333,0.033483458800831936,0.03304167154958969,1.0274565553379327,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.010051321337464678,0.0005458339534849657,0.1656906776275532,0.0,0.0,-1,1.0,0.0,student_t,10.0,ar1,53,0.9686808140840727,1500,aci_abs_g0.01,aci,0.01,0.902,0.03359099818724129,0.032992088453250246,1.0307564547951704,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.010051321337464678,0.0005458339534849657,0.1656906776275532,0.0,0.0,-1,1.0,0.0,student_t,10.0,ar1,53,0.9686808140840727,1500,aci_norm_g0.01,aci,0.01,0.9013333333333333,0.03387058259770935,0.03333938486288843,1.0393356412231436,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.010051321337464678,0.0005458339534849657,0.1656906776275532,0.0,0.0,-1,1.0,0.0,student_t,10.0,ar1,53,0.9686808140840727,1500,aci_abs_g0.02,aci,0.02,0.9026666666666666,0.0331870875675083,0.032025891084071896,1.0183622569172333,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.010051321337464678,0.0005458339534849657,0.1656906776275532,0.0,0.0,-1,1.0,0.0,student_t,10.0,ar1,53,0.9686808140840727,1500,aci_norm_g0.02,aci,0.02,0.9006666666666666,0.03406103936700476,0.03309913077681758,1.0451799017365226,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.010051321337464678,0.0005458339534849657,0.1656906776275532,0.0,0.0,-1,1.0,0.0,student_t,10.0,ar1,53,0.9686808140840727,1500,aci_abs_g0.05,aci,0.05,0.9013333333333333,0.034074673033796875,0.03192099895329975,1.045598257570135,0.012666666666666666,,,,,,,,,,,,,,,,
ar1,2371,0.010051321337464678,0.0005458339534849657,0.1656906776275532,0.0,0.0,-1,1.0,0.0,student_t,10.0,ar1,53,0.9686808140840727,1500,aci_norm_g0.05,aci,0.05,0.9006666666666666,0.034915898401020294,0.03346890774682697,1.071411675568899,0.006666666666666667,,,,,,,,,,,,,,,,
ar1,2371,0.009550501828519235,0.0006779207260878066,0.3874592773925734,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,54,0.9072081855444872,1500,oracle,oracle,,0.8966666666666666,0.031418355143693066,0.031418355143693066,1.0,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.009550501828519235,0.0006779207260878066,0.3874592773925734,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,54,0.9072081855444872,1500,split_abs,conformal,,0.8973333333333333,0.03292599895952632,0.03265232920970485,1.0479860835787864,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.009550501828519235,0.0006779207260878066,0.3874592773925734,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,54,0.9072081855444872,1500,split_norm,conformal,,0.8966666666666666,0.03336807011382372,0.032899372091607856,1.0620565577419174,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.009550501828519235,0.0006779207260878066,0.3874592773925734,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,54,0.9072081855444872,1500,cqr,conformal,,0.9,0.03359090032690808,0.03388504551883703,1.0691489154438159,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.009550501828519235,0.0006779207260878066,0.3874592773925734,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,54,0.9072081855444872,1500,raw_qr,baseline,,0.8773333333333333,0.031460272412708754,0.03152363402014069,1.0013341649753456,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.009550501828519235,0.0006779207260878066,0.3874592773925734,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,54,0.9072081855444872,1500,param_gauss,baseline,,0.916,0.034385398364408154,0.03463507492087136,1.0944366185672418,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.009550501828519235,0.0006779207260878066,0.3874592773925734,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,54,0.9072081855444872,1500,aci_abs_g0.005,aci,0.005,0.8993333333333333,0.033210718199686684,0.033287120789850126,1.0570482779189483,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.009550501828519235,0.0006779207260878066,0.3874592773925734,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,54,0.9072081855444872,1500,aci_norm_g0.005,aci,0.005,0.9006666666666666,0.033621720293246636,0.03309059250457045,1.0701298696089085,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.009550501828519235,0.0006779207260878066,0.3874592773925734,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,54,0.9072081855444872,1500,aci_abs_g0.01,aci,0.01,0.9006666666666666,0.03290557314162876,0.032827901502480675,1.047335959859574,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.009550501828519235,0.0006779207260878066,0.3874592773925734,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,54,0.9072081855444872,1500,aci_norm_g0.01,aci,0.01,0.9006666666666666,0.03390333572970334,0.03324566866064442,1.0790932744456265,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.009550501828519235,0.0006779207260878066,0.3874592773925734,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,54,0.9072081855444872,1500,aci_abs_g0.02,aci,0.02,0.9006666666666666,0.0330573924987114,0.03286737687979969,1.0521681465347927,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.009550501828519235,0.0006779207260878066,0.3874592773925734,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,54,0.9072081855444872,1500,aci_norm_g0.02,aci,0.02,0.9006666666666666,0.03424491836744866,0.033427286994738986,1.0899653470345025,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.009550501828519235,0.0006779207260878066,0.3874592773925734,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,54,0.9072081855444872,1500,aci_abs_g0.05,aci,0.05,0.9006666666666666,0.03378106949741995,0.03308691694474545,1.0752017202339497,0.023333333333333334,,,,,,,,,,,,,,,,
ar1,2371,0.009550501828519235,0.0006779207260878066,0.3874592773925734,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,54,0.9072081855444872,1500,aci_norm_g0.05,aci,0.05,0.9006666666666666,0.035597253102783694,0.03444528288536771,1.1330081711782258,0.008666666666666666,,,,,,,,,,,,,,,,
ar1,2371,0.00662023494428351,-0.0006334023711033633,0.4880992658392892,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,55,0.9286432702152738,1500,oracle,oracle,,0.8966666666666666,0.02177863491875122,0.02177863491875122,1.0,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.00662023494428351,-0.0006334023711033633,0.4880992658392892,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,55,0.9286432702152738,1500,split_abs,conformal,,0.8966666666666666,0.022752806604837455,0.022672098416231676,1.04473061281024,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.00662023494428351,-0.0006334023711033633,0.4880992658392892,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,55,0.9286432702152738,1500,split_norm,conformal,,0.8986666666666666,0.024141322118508307,0.023497137257357623,1.1084864688981417,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.00662023494428351,-0.0006334023711033633,0.4880992658392892,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,55,0.9286432702152738,1500,cqr,conformal,,0.9,0.02355101697410589,0.023149811570103776,1.081381687234615,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.00662023494428351,-0.0006334023711033633,0.4880992658392892,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,55,0.9286432702152738,1500,raw_qr,baseline,,0.8813333333333333,0.02204010586137765,0.021352582914726376,1.0120058462618018,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.00662023494428351,-0.0006334023711033633,0.4880992658392892,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,55,0.9286432702152738,1500,param_gauss,baseline,,0.9333333333333333,0.0254867847255064,0.025249844943874278,1.1702654836076296,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.00662023494428351,-0.0006334023711033633,0.4880992658392892,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,55,0.9286432702152738,1500,aci_abs_g0.005,aci,0.005,0.8993333333333333,0.022975645115560696,0.022720031511689224,1.054962590689229,0.0,,,,,,,,,,,,,,,,
ar1,2371,0.00662023494428351,-0.0006334023711033633,0.4880992658392892,0.0,0.0,-1,1.0,0.0,gaussian,0.0,ar1,55,0.9286432702152738,1500,aci_norm_g0.005,aci,0.005,0.9006666666666666,0.024288717315753303,0.023712328268278546,1.1152543493366944,0.0,,,,,,,,,,,,,,,,
